Date,City,Country,LonCenter,LatCenter,BoundingCoordinates,Median,Q1,Q3,Mean,Baseline_Median,Baseline_Q1,Baseline_Q3,Baseline_Mean,NumGoodSamples,NumTotalSamples
2016-03-12,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.52,3.007,6.706,5.022,3.446,2.349,5.015,3.88,166.0,528.0
2016-03-13,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.52,3.156,6.902,5.157,3.66,2.439,5.26,4.051,191.0,524.0
2016-03-14,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.655,3.404,7.132,5.246,3.52,2.337,5.221,3.953,180.0,534.0
2016-03-15,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.459,3.276,6.706,5.037,3.541,2.43,5.166,3.966,203.0,516.0
2016-03-16,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.459,3.276,6.706,5.037,3.461,2.424,5.031,3.91,203.0,562.0
2016-03-17,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.229,2.706,6.216,4.727,3.515,2.343,5.063,3.972,232.0,556.0
2016-03-18,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.934,2.557,6.2,4.525,3.475,2.346,4.992,3.908,202.0,573.0
2016-03-19,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.915,2.557,6.065,4.511,3.414,2.341,4.907,3.872,177.0,565.0
2016-03-20,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.791,2.478,6.046,4.426,3.451,2.352,5.02,3.935,208.0,577.0
2016-03-21,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.64,2.406,5.321,4.301,3.357,2.383,4.822,3.9,214.0,577.0
2016-03-22,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.684,2.542,5.321,4.328,3.353,2.368,4.763,3.889,236.0,565.0
2016-03-23,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.68,2.557,5.137,4.312,3.282,2.3,4.642,3.793,220.0,572.0
2016-03-24,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.864,2.628,5.713,4.541,3.408,2.371,4.794,3.932,239.0,557.0
2016-03-25,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.841,2.63,5.713,4.595,3.406,2.38,4.789,3.956,224.0,561.0
2016-03-26,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.073,2.902,5.578,4.662,3.46,2.449,4.832,4.015,240.0,559.0
2016-03-27,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.172,2.941,5.713,4.837,3.504,2.516,4.978,4.161,266.0,580.0
2016-03-28,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.172,2.936,5.713,4.763,3.435,2.503,4.89,4.099,246.0,568.0
2016-03-29,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.235,2.951,5.838,4.867,3.501,2.552,4.988,4.183,261.0,563.0
2016-03-30,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.479,3.156,6.329,5.203,3.658,2.628,5.317,4.356,263.0,572.0
2016-03-31,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.569,3.319,6.622,5.327,3.77,2.728,5.486,4.482,286.0,555.0
2016-04-01,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.836,3.704,7.287,5.721,3.772,2.785,5.564,4.473,257.0,558.0
2016-04-02,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.836,3.704,7.287,5.721,3.814,2.806,5.693,4.539,257.0,509.0
2016-04-03,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.85,3.713,7.287,5.758,3.898,2.881,5.661,4.624,255.0,525.0
2016-04-04,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.934,3.802,7.104,5.775,3.93,2.929,5.657,4.644,254.0,519.0
2016-04-05,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.934,3.897,7.103,5.759,4.096,3.009,5.725,4.676,257.0,528.0
2016-04-06,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.934,3.802,6.884,5.744,4.156,3.04,5.862,4.756,261.0,529.0
2016-04-07,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.85,3.766,6.712,5.618,4.246,3.194,5.969,4.884,269.0,518.0
2016-04-08,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.836,3.674,6.5,5.532,4.355,3.213,5.963,4.913,263.0,525.0
2016-04-09,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.645,3.528,6.246,5.291,4.316,3.216,5.923,4.907,292.0,512.0
2016-04-10,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.554,3.49,6.359,5.32,4.262,3.21,5.945,4.885,252.0,519.0
2016-04-11,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.669,3.528,6.07,5.209,4.323,3.239,5.867,4.881,258.0,518.0
2016-04-12,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.738,3.528,6.339,5.381,4.506,3.417,5.999,5.042,286.0,539.0
2016-04-13,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.795,3.528,6.246,5.381,4.561,3.458,5.958,5.034,280.0,530.0
2016-04-14,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.605,3.433,6.07,5.167,4.501,3.375,5.845,4.939,281.0,528.0
2016-04-15,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.462,3.398,5.973,5.157,4.538,3.391,5.984,5.015,282.0,538.0
2016-04-16,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.585,3.466,6.003,5.189,4.664,3.597,6.056,5.105,305.0,520.0
2016-04-17,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.585,3.466,6.003,5.189,4.662,3.609,6.087,5.113,305.0,566.0
2016-04-18,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.795,3.559,6.234,5.292,4.717,3.585,6.176,5.186,345.0,561.0
2016-04-19,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.682,3.553,6.5,5.33,4.72,3.616,6.284,5.202,316.0,576.0
2016-04-20,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.978,3.579,6.629,5.392,4.797,3.621,6.41,5.24,303.0,570.0
2016-04-21,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.155,3.8,7.086,5.637,4.866,3.709,6.554,5.331,308.0,579.0
2016-04-22,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.579,4.029,7.556,5.933,4.941,3.681,6.623,5.34,314.0,575.0
2016-04-23,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.741,4.083,7.701,6.102,4.854,3.578,6.544,5.29,321.0,565.0
2016-04-24,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.962,4.37,7.749,6.372,4.921,3.679,6.493,5.344,304.0,571.0
2016-04-25,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.998,4.467,7.717,6.409,4.946,3.714,6.457,5.385,322.0,557.0
2016-04-26,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],6.294,4.632,8.014,6.631,4.969,3.72,6.457,5.373,281.0,563.0
2016-04-27,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],6.07,4.494,7.717,6.365,4.943,3.682,6.403,5.328,261.0,562.0
2016-04-28,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],6.082,4.467,7.717,6.331,4.988,3.686,6.484,5.363,279.0,583.0
2016-04-29,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],6.291,4.637,8.046,6.598,4.997,3.744,6.556,5.391,258.0,568.0
2016-04-30,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],6.307,4.68,8.089,6.671,4.942,3.708,6.487,5.33,262.0,562.0
2016-05-01,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],6.307,4.762,8.24,6.747,4.93,3.71,6.486,5.341,262.0,572.0
2016-05-02,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],6.166,4.729,8.089,6.617,5.034,3.697,6.524,5.362,281.0,556.0
2016-05-03,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],6.31,4.899,8.361,6.844,4.964,3.674,6.372,5.291,241.0,559.0
2016-05-04,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],6.31,4.899,8.361,6.848,5.054,3.691,6.457,5.367,240.0,511.0
2016-05-05,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],6.429,4.991,9.061,7.091,5.046,3.718,6.538,5.386,225.0,527.0
2016-05-06,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],6.072,4.762,7.866,6.584,5.098,3.762,6.43,5.391,220.0,520.0
2016-05-07,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.828,4.551,7.3,6.351,5.044,3.798,6.368,5.383,224.0,533.0
2016-05-08,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.71,4.479,7.263,6.153,5.127,3.868,6.417,5.422,227.0,529.0
2016-05-09,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.389,4.353,7.263,6.105,5.098,3.817,6.415,5.418,236.0,516.0
2016-05-10,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.197,4.213,7.12,5.997,5.014,3.872,6.319,5.36,230.0,522.0
2016-05-11,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.208,4.239,7.11,5.918,5.059,3.975,6.434,5.46,258.0,509.0
2016-05-12,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.338,4.353,7.27,6.038,5.041,3.963,6.436,5.42,245.0,516.0
2016-05-13,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.338,4.524,6.921,5.948,5.05,4.056,6.322,5.437,258.0,515.0
2016-05-14,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.197,4.49,6.801,5.79,5.11,4.119,6.362,5.48,286.0,540.0
2016-05-15,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.197,4.389,6.584,5.636,5.161,4.118,6.383,5.497,267.0,527.0
2016-05-16,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.197,4.38,6.581,5.56,5.088,4.091,6.356,5.473,271.0,524.0
2016-05-17,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.202,4.38,6.662,5.689,5.126,4.068,6.467,5.522,276.0,533.0
2016-05-18,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.372,4.49,6.921,5.945,5.168,4.154,6.522,5.615,299.0,517.0
2016-05-19,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.372,4.49,6.921,5.945,5.098,4.043,6.436,5.51,299.0,563.0
2016-05-20,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.372,4.364,6.818,5.811,5.115,4.009,6.446,5.506,335.0,559.0
2016-05-21,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.568,4.38,6.843,5.888,5.108,4.04,6.44,5.504,311.0,575.0
2016-05-22,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.381,4.318,6.524,5.738,5.105,4.041,6.429,5.518,303.0,567.0
2016-05-23,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.347,4.318,6.425,5.697,5.133,4.033,6.457,5.528,280.0,540.0
2016-05-24,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.4,4.364,6.456,5.717,5.192,4.066,6.499,5.555,259.0,512.0
2016-05-25,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.4,4.38,6.424,5.717,5.263,4.104,6.498,5.616,247.0,470.0
2016-05-26,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.388,4.364,6.377,5.756,5.148,4.015,6.418,5.504,219.0,434.0
2016-05-27,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.388,4.364,6.377,5.756,5.151,4.046,6.455,5.57,219.0,384.0
2016-05-28,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.394,4.074,6.487,5.798,5.132,3.957,6.51,5.569,179.0,340.0
2016-05-29,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.4,4.086,6.487,5.818,5.045,3.842,6.559,5.484,146.0,295.0
2016-05-30,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.4,4.074,6.487,5.804,5.074,3.909,6.522,5.485,137.0,275.0
2016-05-31,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.464,4.074,6.524,5.907,5.089,3.884,6.618,5.526,110.0,240.0
2016-06-01,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.464,4.042,6.377,5.755,5.08,3.88,6.609,5.482,86.0,201.0
2016-06-02,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.913,3.932,6.202,4.948,4.898,3.801,6.449,5.348,63.0,171.0
2016-06-03,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.026,4.042,6.323,5.228,5.017,3.922,6.594,5.453,86.0,155.0
2016-06-04,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.985,4.074,5.801,5.311,5.039,3.879,6.491,5.401,48.0,110.0
2016-06-05,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.985,4.127,5.801,5.328,5.008,3.843,6.436,5.366,46.0,62.0
2016-06-06,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],5.801,4.83,8.429,6.307,5.013,3.896,6.319,5.335,23.0,30.0
2016-06-07,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.642,3.784,5.801,5.158,4.924,3.897,6.297,5.314,39.0,61.0
2016-06-08,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.737,4.127,5.801,5.164,4.842,3.835,6.179,5.254,65.0,101.0
2016-06-09,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.893,3.943,6.16,5.266,4.907,3.881,6.28,5.263,92.0,131.0
2016-06-10,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.996,4.156,6.191,5.351,4.91,3.92,6.171,5.246,112.0,162.0
2016-06-11,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.901,4.113,6.191,5.296,4.895,3.964,6.167,5.207,124.0,203.0
2016-06-12,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.62,3.489,5.898,4.925,4.823,3.884,6.046,5.137,147.0,238.0
2016-06-13,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.62,3.489,5.898,4.925,4.862,3.888,6.114,5.192,147.0,286.0
2016-06-14,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.394,3.461,5.674,4.763,4.844,3.909,6.112,5.189,161.0,330.0
2016-06-15,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.37,3.454,5.755,4.752,4.88,3.923,6.165,5.205,195.0,376.0
2016-06-16,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.412,3.461,5.898,4.91,4.837,3.836,6.149,5.161,205.0,399.0
2016-06-17,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.62,3.475,5.91,5.049,4.852,3.842,6.124,5.178,231.0,434.0
2016-06-18,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.424,3.463,5.888,4.919,4.772,3.801,6.128,5.129,222.0,442.0
2016-06-19,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.406,3.461,5.807,4.864,4.776,3.713,6.065,5.067,240.0,471.0
2016-06-20,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.406,3.461,5.807,4.864,4.698,3.656,5.95,5.005,240.0,517.0
2016-06-21,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.386,3.35,5.648,4.763,4.647,3.564,5.957,4.974,257.0,561.0
2016-06-22,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.396,3.425,5.795,4.835,4.608,3.499,5.934,4.919,242.0,579.0
2016-06-23,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.081,3.301,5.625,4.651,4.496,3.458,5.93,4.874,231.0,571.0
2016-06-24,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.046,3.24,5.393,4.55,4.47,3.447,5.897,4.858,212.0,581.0
2016-06-25,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.786,3.122,5.298,4.419,4.388,3.398,5.834,4.782,192.0,577.0
2016-06-26,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.826,3.122,5.298,4.422,4.24,3.207,5.643,4.63,180.0,564.0
2016-06-27,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.057,3.301,5.341,4.607,4.156,3.128,5.519,4.555,158.0,571.0
2016-06-28,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.905,3.122,5.298,4.47,4.085,3.081,5.403,4.472,168.0,560.0
2016-06-29,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],4.081,3.096,5.393,4.587,4.038,3.063,5.211,4.386,154.0,564.0
2016-06-30,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.686,2.992,5.12,4.256,3.889,2.973,5.03,4.232,145.0,561.0
2016-07-01,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.564,2.959,4.625,3.981,3.907,2.943,4.962,4.16,135.0,583.0
2016-07-02,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.198,2.815,4.185,3.542,3.727,2.799,4.772,3.979,118.0,569.0
2016-07-03,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.17,2.815,4.066,3.475,3.658,2.762,4.609,3.882,126.0,565.0
2016-07-04,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.122,2.636,3.902,3.398,3.636,2.744,4.56,3.866,124.0,572.0
2016-07-05,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.122,2.599,3.79,3.354,3.49,2.655,4.473,3.752,131.0,555.0
2016-07-06,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.068,2.5,3.78,3.303,3.294,2.504,4.351,3.623,114.0,558.0
2016-07-07,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.068,2.5,3.78,3.299,3.249,2.519,4.169,3.558,113.0,509.0
2016-07-08,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.034,2.349,3.743,3.284,3.229,2.465,4.138,3.513,98.0,525.0
2016-07-09,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],2.959,2.349,3.743,3.229,3.191,2.421,4.059,3.427,90.0,517.0
2016-07-10,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],2.959,2.349,3.743,3.229,3.187,2.411,4.048,3.429,90.0,530.0
2016-07-11,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.006,2.349,3.687,3.221,3.147,2.39,4.049,3.391,95.0,532.0
2016-07-12,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],2.918,2.224,3.657,3.167,3.137,2.345,4.003,3.385,115.0,518.0
2016-07-13,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],2.956,2.239,3.743,3.238,3.055,2.266,4.032,3.306,108.0,524.0
2016-07-14,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.198,2.5,3.807,3.282,3.055,2.289,3.935,3.259,135.0,512.0
2016-07-15,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.245,2.495,3.923,3.35,2.908,2.183,3.703,3.112,110.0,518.0
2016-07-16,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.387,2.495,4.123,3.488,2.936,2.184,3.778,3.157,130.0,516.0
2016-07-17,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.387,2.435,4.104,3.461,2.891,2.141,3.822,3.155,135.0,540.0
2016-07-18,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.387,2.337,4.085,3.382,2.854,2.103,3.725,3.103,113.0,526.0
2016-07-19,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.387,2.289,4.085,3.319,2.834,2.028,3.749,3.075,100.0,525.0
2016-07-20,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.387,2.435,4.085,3.38,2.826,2.055,3.714,3.073,93.0,535.0
2016-07-21,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.387,2.435,4.085,3.38,2.8,2.099,3.755,3.087,93.0,518.0
2016-07-22,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.387,2.435,4.085,3.38,2.8,2.083,3.76,3.073,93.0,565.0
2016-07-23,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.387,2.435,4.085,3.38,2.786,2.077,3.684,3.035,93.0,560.0
2016-07-24,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.387,2.435,4.085,3.38,2.77,1.996,3.614,2.991,93.0,577.0
2016-07-25,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.387,2.435,4.085,3.38,2.768,2.006,3.658,3.012,93.0,568.0
2016-07-26,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.301,2.236,4.085,3.248,2.783,2.009,3.644,2.986,115.0,578.0
2016-07-27,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.253,2.159,4.085,3.239,2.779,1.957,3.67,2.974,121.0,577.0
2016-07-28,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],3.203,1.966,4.08,3.16,2.784,1.906,3.722,2.957,139.0,563.0
2016-07-29,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],2.77,1.76,4.299,3.06,2.64,1.827,3.708,2.895,114.0,568.0
2016-07-30,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],2.77,1.76,4.299,3.06,2.577,1.7,3.854,2.887,114.0,555.0
2016-07-31,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],2.322,1.548,3.587,2.654,2.36,1.544,3.417,2.63,94.0,562.0
2016-08-01,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],1.832,1.539,2.787,2.281,2.161,1.534,3.117,2.455,108.0,561.0
2016-08-02,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],1.843,1.548,2.868,2.316,2.176,1.547,3.145,2.469,113.0,586.0
2016-08-03,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],1.832,1.539,2.868,2.314,2.289,1.637,3.212,2.527,110.0,574.0
2016-08-04,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],1.825,1.539,2.868,2.309,2.293,1.64,3.213,2.532,112.0,569.0
2016-08-05,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],1.832,1.539,2.882,2.313,2.318,1.67,3.193,2.571,113.0,575.0
2016-08-06,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],1.818,1.499,2.868,2.304,2.331,1.698,3.185,2.57,115.0,558.0
2016-08-07,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],1.818,1.499,2.868,2.304,2.322,1.614,3.141,2.524,115.0,561.0
2016-08-08,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],1.818,1.499,2.868,2.304,2.369,1.645,3.199,2.551,115.0,512.0
2016-08-09,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],1.818,1.525,2.868,2.305,2.402,1.643,3.162,2.548,117.0,529.0
2016-08-10,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],1.818,1.556,2.787,2.294,2.456,1.765,3.157,2.601,90.0,521.0
2016-08-11,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],1.76,1.484,2.536,2.114,2.466,1.787,3.067,2.574,64.0,534.0
2016-08-12,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],1.718,1.419,2.176,1.912,2.297,1.587,3.01,2.44,52.0,532.0
2016-08-13,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],1.888,1.562,2.56,2.107,2.317,1.612,3.1,2.471,70.0,520.0
2016-08-14,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],1.898,1.562,2.56,2.109,2.303,1.588,3.066,2.45,73.0,526.0
2016-08-15,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],1.816,1.495,2.355,2.042,2.296,1.6,3.042,2.475,86.0,513.0
2016-08-16,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],2.23,1.484,3.15,2.342,2.362,1.611,3.193,2.538,58.0,517.0
2016-08-17,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],2.226,1.484,3.15,2.258,2.405,1.646,3.223,2.571,53.0,516.0
2016-08-18,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],2.239,1.473,3.15,2.296,2.369,1.65,3.094,2.545,67.0,538.0
2016-08-19,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],2.239,1.473,3.15,2.308,2.488,1.728,3.273,2.667,65.0,527.0
2016-08-20,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],2.326,1.484,3.281,2.549,2.509,1.707,3.314,2.686,90.0,527.0
2016-08-21,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],2.404,1.572,3.3,2.616,2.505,1.707,3.364,2.697,91.0,536.0
2016-08-22,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],2.326,1.495,3.271,2.561,2.507,1.739,3.393,2.702,93.0,520.0
2016-08-23,NewDelhi,India,77.209,28.6139,[76.709 28.1139 77.709 29.1139],2.326,1.495,3.271,2.561,2.55,1.764,3.424,2.707,93.0,566.0
