Date,City,Country,LonCenter,LatCenter,BoundingCoordinates,Median,Q1,Q3,Mean,Baseline_Median,Baseline_Q1,Baseline_Q3,Baseline_Mean,NumGoodSamples,NumTotalSamples
2015-01-01,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.531,2.402,4.797,3.813,3.276,2.23,4.755,3.658,235.0,576.0
2015-01-02,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.372,2.309,4.503,3.624,3.226,2.195,4.72,3.615,204.0,581.0
2015-01-03,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.384,2.402,4.503,3.613,3.272,2.223,4.765,3.662,235.0,570.0
2015-01-04,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.398,2.38,4.503,3.619,3.331,2.245,4.836,3.759,234.0,579.0
2015-01-05,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.455,2.53,4.635,3.714,3.345,2.225,4.779,3.705,248.0,577.0
2015-01-06,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.37,2.41,4.551,3.554,3.404,2.276,4.913,3.75,255.0,573.0
2015-01-07,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.398,2.507,4.563,3.536,3.402,2.224,4.854,3.731,239.0,584.0
2015-01-08,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.455,2.507,4.635,3.578,3.381,2.254,4.79,3.711,264.0,582.0
2015-01-09,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.478,2.649,4.725,3.639,3.481,2.419,4.89,3.823,232.0,577.0
2015-01-10,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.478,2.649,4.725,3.639,3.538,2.491,4.958,3.906,232.0,534.0
2015-01-11,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.512,2.654,4.839,3.735,3.597,2.53,5.228,4.052,195.0,535.0
2015-01-12,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.512,2.654,4.839,3.735,3.642,2.525,5.31,4.079,195.0,536.0
2015-01-13,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.119,2.685,4.974,3.915,3.908,2.609,5.673,4.312,175.0,543.0
2015-01-14,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.159,2.725,5.065,4.026,4.099,2.787,6.051,4.537,150.0,539.0
2015-01-15,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.448,2.829,5.266,4.355,4.246,2.873,6.16,4.655,172.0,537.0
2015-01-16,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.362,2.829,5.266,4.303,4.424,2.919,6.355,4.803,155.0,549.0
2015-01-17,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.352,2.829,5.266,4.322,4.371,2.751,6.385,4.737,174.0,539.0
2015-01-18,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.538,3.002,5.6,4.571,4.354,2.735,6.389,4.712,143.0,543.0
2015-01-19,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.552,3.002,5.6,4.574,4.372,2.676,6.285,4.648,148.0,532.0
2015-01-20,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.697,3.471,6.02,4.91,4.787,2.884,6.498,4.801,117.0,538.0
2015-01-21,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],5.09,4.097,6.77,5.505,4.786,2.965,6.602,4.846,121.0,538.0
2015-01-22,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],5.387,3.853,7.579,5.618,4.863,2.991,6.843,4.944,122.0,534.0
2015-01-23,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],5.476,3.853,7.738,5.852,5.044,3.13,6.784,5.179,97.0,544.0
2015-01-24,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.966,3.426,7.513,5.434,5.035,3.195,6.81,5.207,121.0,544.0
2015-01-25,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.966,3.426,7.513,5.434,4.841,3.058,6.822,5.113,121.0,581.0
2015-01-26,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],5.387,3.513,7.655,5.58,5.084,2.977,6.86,5.074,129.0,576.0
2015-01-27,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],5.387,3.513,7.655,5.58,4.984,2.938,6.847,5.012,129.0,577.0
2015-01-28,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],5.387,3.513,7.655,5.58,4.893,3.169,6.674,4.932,129.0,577.0
2015-01-29,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],5.387,3.513,7.655,5.571,4.777,3.087,6.646,4.825,125.0,586.0
2015-01-30,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],5.271,3.686,6.699,5.715,4.739,3.107,6.407,4.814,114.0,584.0
2015-01-31,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],5.463,3.853,7.738,6.046,4.568,3.035,6.476,4.792,133.0,583.0
2015-02-01,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],5.476,3.513,8.032,5.884,4.688,3.08,6.589,4.944,122.0,593.0
2015-02-02,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],5.557,3.391,7.963,5.775,4.782,3.155,6.529,5.0,146.0,583.0
2015-02-03,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],5.557,3.391,8.032,5.795,4.817,3.196,6.727,5.056,141.0,585.0
2015-02-04,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],5.557,3.319,8.379,5.841,4.827,3.157,6.884,5.101,148.0,575.0
2015-02-05,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],5.19,2.995,7.634,5.479,4.73,3.088,6.692,5.018,126.0,580.0
2015-02-06,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],5.137,3.163,7.208,5.359,4.65,2.972,6.502,4.899,144.0,579.0
2015-02-07,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],5.137,2.995,7.208,5.337,4.577,2.935,6.307,4.786,147.0,575.0
2015-02-08,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],5.271,3.229,7.349,5.594,4.432,2.85,6.264,4.693,123.0,581.0
2015-02-09,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],5.271,3.319,7.634,5.829,4.512,2.966,6.4,4.885,149.0,575.0
2015-02-10,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],5.271,3.285,7.349,5.736,4.406,2.929,6.23,4.769,141.0,574.0
2015-02-11,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],5.271,3.285,7.349,5.736,4.439,2.949,6.033,4.743,141.0,531.0
2015-02-12,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],5.271,3.285,7.349,5.736,4.542,2.935,6.227,4.807,141.0,532.0
2015-02-13,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],5.271,3.587,7.102,5.734,4.318,2.851,6.078,4.723,178.0,533.0
2015-02-14,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],5.164,3.285,7.209,5.559,4.204,2.726,5.969,4.629,162.0,540.0
2015-02-15,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.061,2.622,6.675,4.747,3.985,2.599,5.949,4.442,156.0,537.0
2015-02-16,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.237,2.671,6.675,4.913,4.08,2.695,5.748,4.44,151.0,535.0
2015-02-17,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.037,2.635,6.596,4.784,3.883,2.573,5.614,4.338,134.0,546.0
2015-02-18,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.964,2.635,6.596,4.775,3.852,2.602,5.633,4.344,136.0,539.0
2015-02-19,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.964,2.622,6.142,4.663,3.874,2.575,5.524,4.283,129.0,543.0
2015-02-20,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.73,2.875,7.349,5.215,4.006,2.617,5.751,4.4,149.0,535.0
2015-02-21,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.914,2.725,7.578,5.332,4.038,2.535,5.718,4.382,119.0,540.0
2015-02-22,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.275,2.764,7.102,5.049,4.012,2.552,5.704,4.379,141.0,539.0
2015-02-23,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.275,2.622,7.092,4.988,3.992,2.474,5.758,4.375,159.0,540.0
2015-02-24,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.828,2.385,6.396,4.367,3.656,2.171,5.469,4.04,140.0,551.0
2015-02-25,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.828,2.385,6.396,4.367,3.487,1.997,5.376,3.897,140.0,547.0
2015-02-26,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.828,2.385,6.396,4.367,3.486,2.03,5.389,3.913,140.0,584.0
2015-02-27,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.19,2.41,6.232,4.494,3.448,1.916,5.09,3.783,172.0,581.0
2015-02-28,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.651,2.092,5.818,4.193,3.294,1.876,4.974,3.723,135.0,583.0
2015-03-01,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.651,2.101,5.785,4.149,3.298,1.882,5.082,3.759,154.0,583.0
2015-03-02,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.284,2.112,6.06,4.502,3.44,1.863,5.239,3.851,133.0,590.0
2015-03-03,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.286,2.212,6.847,4.761,3.19,1.771,5.083,3.786,149.0,586.0
2015-03-04,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.533,2.223,6.864,4.821,3.51,1.918,5.263,3.877,171.0,582.0
2015-03-05,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.286,2.101,6.847,4.719,3.424,1.821,5.178,3.775,177.0,589.0
2015-03-06,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.286,2.101,6.847,4.794,3.427,1.837,5.139,3.781,192.0,580.0
2015-03-07,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.909,1.848,5.785,4.307,3.292,1.799,4.762,3.616,172.0,582.0
2015-03-08,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.659,2.072,5.629,4.181,3.268,1.898,4.739,3.612,191.0,573.0
2015-03-09,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.651,2.032,5.652,4.25,3.318,1.89,4.766,3.652,166.0,578.0
2015-03-10,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.45,1.848,5.656,4.231,3.194,1.856,4.771,3.614,172.0,576.0
2015-03-11,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.787,2.101,5.785,4.462,3.301,1.967,4.828,3.696,174.0,574.0
2015-03-12,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.659,2.032,5.785,4.328,3.383,2.074,5.014,3.789,176.0,584.0
2015-03-13,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.659,2.032,5.785,4.328,3.293,2.033,4.983,3.769,176.0,578.0
2015-03-14,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.088,1.737,5.652,4.143,3.432,2.094,5.12,3.894,144.0,574.0
2015-03-15,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.088,1.737,5.652,4.143,3.419,2.088,5.205,3.942,144.0,529.0
2015-03-16,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.909,1.457,6.151,4.198,3.449,2.12,5.469,4.047,125.0,530.0
2015-03-17,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.909,1.457,6.151,4.198,3.328,2.111,5.353,3.962,125.0,530.0
2015-03-18,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.369,1.306,5.629,3.653,3.448,2.185,5.287,3.968,106.0,539.0
2015-03-19,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.909,1.888,5.656,4.09,3.361,2.07,5.535,4.024,99.0,539.0
2015-03-20,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.231,2.056,6.393,4.37,3.361,2.081,5.533,3.993,119.0,538.0
2015-03-21,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.231,2.032,5.656,4.102,3.446,2.114,5.464,4.033,110.0,546.0
2015-03-22,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.211,2.032,5.643,4.007,3.391,2.137,5.514,4.014,128.0,537.0
2015-03-23,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.231,1.506,6.321,4.181,3.139,1.89,5.303,3.855,109.0,542.0
2015-03-24,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.47,2.204,5.643,4.121,3.148,1.996,5.128,3.814,137.0,536.0
2015-03-25,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.634,2.481,5.097,4.155,3.226,1.972,4.898,3.816,113.0,540.0
2015-03-26,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.723,2.191,5.49,3.996,3.293,1.924,5.15,3.835,136.0,539.0
2015-03-27,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.723,2.252,5.49,4.078,3.279,1.966,5.147,3.849,155.0,536.0
2015-03-28,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.231,2.002,5.097,3.765,3.215,1.917,5.039,3.773,163.0,544.0
2015-03-29,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.211,1.778,5.025,3.636,3.191,1.85,4.919,3.702,184.0,541.0
2015-03-30,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.211,1.778,5.025,3.636,3.15,1.833,4.905,3.67,184.0,578.0
2015-03-31,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.821,1.696,4.556,3.422,3.032,1.777,4.544,3.441,215.0,571.0
2015-04-01,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.821,1.696,4.556,3.422,3.034,1.782,4.554,3.456,215.0,571.0
2015-04-02,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.76,1.426,4.458,3.216,2.869,1.684,4.516,3.341,248.0,571.0
2015-04-03,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.618,1.188,4.119,2.891,2.774,1.58,4.273,3.178,226.0,578.0
2015-04-04,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.236,1.09,3.888,2.618,2.707,1.593,4.324,3.167,215.0,581.0
2015-04-05,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.236,1.07,3.888,2.562,2.702,1.589,4.273,3.095,238.0,578.0
2015-04-06,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.189,1.065,3.723,2.516,2.679,1.569,4.165,3.047,226.0,586.0
2015-04-07,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.179,1.027,3.888,2.543,2.7,1.549,4.157,3.045,250.0,575.0
2015-04-08,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],1.814,0.913,3.008,2.28,2.588,1.513,3.95,2.966,222.0,577.0
2015-04-09,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],1.908,0.941,3.008,2.302,2.588,1.55,3.961,2.917,235.0,576.0
2015-04-10,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],1.736,0.855,2.788,2.072,2.575,1.536,3.951,2.864,203.0,580.0
2015-04-11,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],1.62,0.855,2.788,2.027,2.456,1.477,3.682,2.761,206.0,579.0
2015-04-12,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],1.736,0.78,2.862,2.078,2.376,1.402,3.656,2.73,213.0,580.0
2015-04-13,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],1.819,0.855,2.862,2.114,2.364,1.389,3.622,2.7,201.0,587.0
2015-04-14,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],1.899,0.855,2.956,2.186,2.38,1.359,3.612,2.753,227.0,582.0
2015-04-15,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],1.736,0.747,2.983,2.115,2.347,1.338,3.665,2.696,196.0,582.0
2015-04-16,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],1.736,0.747,2.983,2.115,2.227,1.304,3.523,2.609,196.0,540.0
2015-04-17,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],1.799,0.893,2.983,2.126,2.333,1.398,3.679,2.727,163.0,582.0
2015-04-18,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],1.799,0.893,2.983,2.126,2.361,1.397,3.665,2.703,163.0,582.0
2015-04-19,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],1.85,0.893,3.134,2.239,2.465,1.481,3.747,2.775,146.0,628.0
2015-04-20,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.179,0.986,3.61,2.574,2.426,1.403,3.703,2.747,123.0,653.0
2015-04-21,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.202,1.08,3.628,2.754,2.35,1.312,3.648,2.724,145.0,653.0
2015-04-22,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.302,1.301,3.628,2.793,2.356,1.293,3.724,2.748,132.0,664.0
2015-04-23,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.218,1.08,3.61,2.874,2.38,1.342,3.797,2.868,151.0,654.0
2015-04-24,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.231,1.049,3.729,2.922,2.395,1.388,3.719,2.862,138.0,651.0
2015-04-25,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.029,0.986,3.527,2.682,2.391,1.373,3.664,2.876,156.0,645.0
2015-04-26,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.204,0.986,3.61,2.895,2.485,1.417,3.734,2.96,132.0,653.0
2015-04-27,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.231,1.067,3.61,2.987,2.512,1.482,3.783,3.0,121.0,652.0
2015-04-28,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.204,0.986,3.872,3.077,2.527,1.526,3.876,3.044,127.0,652.0
2015-04-29,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.64,1.625,5.06,3.309,2.669,1.637,4.122,3.017,136.0,663.0
2015-04-30,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.5,1.342,5.06,3.139,2.624,1.574,4.029,2.968,163.0,660.0
2015-05-01,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.503,1.342,5.035,3.11,2.731,1.646,4.227,3.102,180.0,695.0
2015-05-02,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.068,1.342,3.434,2.792,2.547,1.577,3.719,2.927,214.0,649.0
2015-05-03,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.068,1.342,3.434,2.792,2.506,1.507,3.736,2.907,214.0,647.0
2015-05-04,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.052,1.214,3.295,2.654,2.308,1.377,3.601,2.714,248.0,604.0
2015-05-05,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.029,1.201,3.184,2.557,2.244,1.368,3.514,2.672,243.0,588.0
2015-05-06,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],1.975,1.201,3.184,2.459,2.256,1.382,3.467,2.627,235.0,584.0
2015-05-07,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],1.975,1.201,3.184,2.486,2.313,1.437,3.522,2.707,250.0,582.0
2015-05-08,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],1.979,1.293,3.181,2.415,2.355,1.514,3.427,2.657,252.0,593.0
2015-05-09,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.029,1.293,3.17,2.41,2.415,1.43,3.552,2.678,274.0,610.0
2015-05-10,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.068,1.302,3.211,2.498,2.425,1.453,3.569,2.68,256.0,651.0
2015-05-11,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.158,1.308,3.295,2.487,2.342,1.389,3.532,2.6,285.0,659.0
2015-05-12,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.137,1.302,3.295,2.479,2.392,1.399,3.509,2.63,281.0,664.0
2015-05-13,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.19,1.308,3.459,2.545,2.357,1.448,3.54,2.63,278.0,664.0
2015-05-14,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.12,1.302,3.211,2.4,2.379,1.453,3.541,2.623,273.0,661.0
2015-05-15,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.216,1.405,3.468,2.581,2.443,1.5,3.74,2.765,281.0,671.0
2015-05-16,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.247,1.405,3.489,2.629,2.345,1.487,3.669,2.734,288.0,669.0
2015-05-17,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.412,1.405,3.66,2.764,2.363,1.469,3.746,2.783,259.0,662.0
2015-05-18,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.412,1.405,3.66,2.764,2.421,1.505,3.754,2.806,259.0,621.0
2015-05-19,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.527,1.62,3.824,2.91,2.483,1.598,3.849,2.877,225.0,640.0
2015-05-20,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.57,1.472,3.837,2.886,2.508,1.557,3.789,2.86,261.0,639.0
2015-05-21,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.622,1.527,3.885,2.962,2.475,1.542,3.75,2.843,243.0,688.0
2015-05-22,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.599,1.66,4.01,2.92,2.452,1.588,3.722,2.823,238.0,712.0
2015-05-23,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.57,1.589,3.967,2.896,2.381,1.543,3.632,2.739,244.0,709.0
2015-05-24,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.599,1.66,4.01,2.927,2.33,1.523,3.58,2.738,250.0,693.0
2015-05-25,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.622,1.619,4.01,2.961,2.352,1.518,3.633,2.778,271.0,645.0
2015-05-26,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.663,1.643,4.103,3.066,2.349,1.533,3.569,2.785,242.0,628.0
2015-05-27,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.57,1.547,4.056,3.007,2.318,1.489,3.522,2.729,268.0,621.0
2015-05-28,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.557,1.472,4.084,2.983,2.297,1.406,3.431,2.696,256.0,626.0
2015-05-29,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.557,1.482,4.028,2.939,2.3,1.401,3.396,2.683,257.0,626.0
2015-05-30,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.473,1.472,3.727,2.819,2.216,1.345,3.215,2.548,253.0,624.0
2015-05-31,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.473,1.593,3.573,2.731,2.204,1.405,3.23,2.502,263.0,635.0
2015-06-01,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.473,1.593,3.573,2.705,2.221,1.394,3.199,2.464,272.0,636.0
2015-06-02,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.464,1.547,3.573,2.683,2.179,1.364,3.076,2.395,287.0,669.0
2015-06-03,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.396,1.472,3.473,2.586,2.149,1.336,3.024,2.349,309.0,645.0
2015-06-04,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.334,1.593,3.31,2.557,2.061,1.302,2.934,2.3,272.0,646.0
2015-06-05,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.334,1.593,3.31,2.572,2.132,1.369,3.001,2.346,294.0,606.0
2015-06-06,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.22,1.501,3.227,2.513,2.048,1.289,2.961,2.301,276.0,586.0
