Date,City,Country,LonCenter,LatCenter,BoundingCoordinates,Median,Q1,Q3,Mean,Baseline_Median,Baseline_Q1,Baseline_Q3,Baseline_Mean,NumGoodSamples,NumTotalSamples
2015-01-01,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.561,0.252,2.41,1.569,1.653,0.083,3.213,1.852,110.0,701.0
2015-01-02,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.47,0.162,2.953,1.577,1.49,-0.063,3.221,1.712,98.0,709.0
2015-01-03,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.47,0.162,2.953,1.577,1.242,-0.215,2.809,1.439,98.0,733.0
2015-01-04,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.561,0.162,2.96,1.662,1.229,-0.281,2.697,1.426,81.0,732.0
2015-01-05,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.528,0.162,2.96,1.653,1.021,-0.374,2.389,1.124,77.0,705.0
2015-01-06,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.6,-0.147,2.744,1.474,1.166,-0.377,2.479,1.238,83.0,712.0
2015-01-07,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.47,-0.147,2.614,1.284,0.489,-0.998,2.416,0.78,69.0,707.0
2015-01-08,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.47,-0.147,2.744,1.343,1.075,-0.8,2.318,0.913,80.0,705.0
2015-01-09,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.561,-0.147,2.779,1.41,1.428,-1.091,2.676,1.087,83.0,716.0
2015-01-10,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.561,-0.147,2.779,1.41,1.46,-0.428,2.928,1.131,83.0,668.0
2015-01-11,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.528,-0.076,2.779,1.528,1.65,-0.155,2.877,1.297,67.0,670.0
2015-01-12,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.428,-0.389,2.779,1.313,1.609,-0.116,2.917,1.228,56.0,661.0
2015-01-13,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.973,-0.389,2.96,1.713,1.797,-0.017,3.08,1.452,46.0,670.0
2015-01-14,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.973,-0.389,2.96,1.683,1.748,0.226,3.211,1.529,39.0,661.0
2015-01-15,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.973,-0.389,2.96,1.683,1.854,0.328,3.237,1.561,39.0,675.0
2015-01-16,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.973,-0.389,2.779,1.382,1.86,0.243,3.265,1.518,30.0,673.0
2015-01-17,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.973,-0.389,2.779,1.467,1.873,0.244,3.229,1.549,24.0,670.0
2015-01-18,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.973,-0.389,2.779,1.467,1.809,0.381,3.179,1.598,24.0,678.0
2015-01-19,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.973,-0.389,2.779,1.467,1.921,0.408,3.353,1.693,24.0,676.0
2015-01-20,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.973,-0.389,2.779,1.467,1.903,0.388,3.361,1.702,24.0,694.0
2015-01-21,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.779,1.428,3.119,2.369,1.925,0.478,3.352,1.658,18.0,687.0
2015-01-22,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.881,2.137,3.119,2.543,2.135,0.658,3.481,2.201,18.0,695.0
2015-01-23,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.881,2.137,3.021,2.636,2.301,0.908,3.731,2.42,7.0,694.0
2015-01-24,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.137,2.137,2.881,2.335,1.905,0.813,3.25,2.16,4.0,692.0
2015-01-25,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.137,2.137,2.881,2.335,1.961,0.745,3.251,2.134,4.0,741.0
2015-01-26,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.137,2.137,2.881,2.335,1.685,0.797,3.207,1.948,4.0,733.0
2015-01-27,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.137,2.137,2.881,2.335,1.642,0.795,3.005,1.916,4.0,733.0
2015-01-28,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.137,2.137,2.881,2.335,1.614,0.657,2.424,1.663,4.0,722.0
2015-01-29,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.137,2.137,2.881,2.335,1.467,0.622,2.517,1.626,4.0,731.0
2015-01-30,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.137,2.137,2.881,2.476,1.49,0.594,2.491,1.616,6.0,720.0
2015-01-31,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.137,2.137,2.881,2.476,1.449,0.607,2.505,1.562,6.0,731.0
2015-02-01,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.115,0.776,2.137,1.394,1.337,0.61,2.457,1.499,13.0,729.0
2015-02-02,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.137,1.01,3.904,2.515,1.494,0.667,2.8,1.638,32.0,726.0
2015-02-03,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.6,1.652,3.747,2.761,1.68,0.905,2.993,1.796,42.0,733.0
2015-02-04,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.674,1.652,4.118,2.992,1.891,0.963,3.06,1.966,50.0,734.0
2015-02-05,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.45,1.115,3.747,2.711,1.691,0.778,2.881,1.856,56.0,751.0
2015-02-06,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.45,1.022,3.747,2.741,1.663,0.749,2.882,1.834,52.0,742.0
2015-02-07,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.45,1.022,3.747,2.741,1.973,0.943,3.084,2.083,52.0,749.0
2015-02-08,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.927,1.022,3.425,2.482,1.94,0.981,3.332,2.191,62.0,747.0
2015-02-09,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.878,0.776,2.756,2.177,2.205,1.067,3.372,2.361,83.0,747.0
2015-02-10,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.878,0.776,2.756,2.165,2.297,1.161,3.484,2.436,85.0,756.0
2015-02-11,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.878,0.776,2.756,2.165,2.332,1.169,3.522,2.465,85.0,708.0
2015-02-12,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.652,0.776,2.756,2.16,2.333,1.231,3.573,2.535,86.0,706.0
2015-02-13,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.652,0.776,2.756,2.16,2.326,1.244,3.522,2.512,86.0,696.0
2015-02-14,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.652,0.776,2.748,2.15,2.351,1.245,3.499,2.503,84.0,703.0
2015-02-15,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.652,0.776,2.748,2.144,2.397,1.359,3.515,2.591,85.0,689.0
2015-02-16,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.927,0.9,3.336,2.339,2.509,1.5,3.759,2.73,78.0,702.0
2015-02-17,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.878,0.819,2.68,2.132,2.436,1.397,3.638,2.553,61.0,702.0
2015-02-18,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.903,0.764,3.607,2.403,2.352,1.129,3.649,2.46,87.0,700.0
2015-02-19,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.927,0.764,2.898,2.167,2.197,1.061,3.503,2.36,85.0,704.0
2015-02-20,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.043,0.6,3.154,2.257,2.415,1.138,3.586,2.473,79.0,687.0
2015-02-21,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.043,0.6,3.154,2.257,2.331,1.066,3.584,2.435,79.0,709.0
2015-02-22,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.043,0.6,3.607,2.317,2.08,0.845,3.321,2.256,81.0,699.0
2015-02-23,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.408,0.6,3.624,2.536,1.907,0.646,3.217,2.096,72.0,706.0
2015-02-24,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.603,2.043,4.443,3.118,1.715,0.729,2.993,1.943,51.0,703.0
2015-02-25,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.898,2.047,4.589,3.158,1.519,0.653,2.704,1.788,49.0,701.0
2015-02-26,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.154,0.771,3.624,2.405,1.422,0.543,2.593,1.719,63.0,750.0
2015-02-27,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.154,0.771,3.624,2.413,1.414,0.537,2.531,1.709,62.0,747.0
2015-02-28,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.154,0.771,3.624,2.413,1.339,0.48,2.514,1.693,62.0,746.0
2015-03-01,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.015,0.381,2.986,1.966,1.347,0.433,2.442,1.637,80.0,737.0
2015-03-02,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.03,0.771,2.63,1.897,1.394,0.527,2.303,1.595,99.0,751.0
2015-03-03,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.047,0.796,2.699,1.968,1.368,0.546,2.324,1.596,114.0,742.0
2015-03-04,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.043,1.039,2.63,1.907,1.49,0.708,2.427,1.641,160.0,755.0
2015-03-05,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.753,0.885,2.424,1.621,1.433,0.69,2.34,1.526,139.0,753.0
2015-03-06,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.62,0.796,2.478,1.612,1.412,0.677,2.412,1.564,175.0,787.0
2015-03-07,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.616,0.885,2.478,1.659,1.374,0.714,2.294,1.516,190.0,817.0
2015-03-08,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.676,1.025,2.532,1.82,1.442,0.793,2.382,1.617,208.0,813.0
2015-03-09,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.808,1.052,2.747,1.962,1.569,0.836,2.581,1.753,234.0,833.0
2015-03-10,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.81,1.076,2.906,2.032,1.574,0.885,2.693,1.798,249.0,826.0
2015-03-11,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.978,1.158,2.995,2.078,1.663,0.919,2.719,1.797,274.0,834.0
2015-03-12,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.148,1.209,3.08,2.151,1.701,0.845,2.624,1.762,288.0,829.0
2015-03-13,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.202,1.29,3.123,2.237,1.716,0.884,2.618,1.79,274.0,831.0
2015-03-14,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.202,1.312,3.123,2.229,1.718,0.883,2.626,1.806,282.0,839.0
2015-03-15,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.202,1.312,3.123,2.229,1.738,0.876,2.631,1.814,282.0,792.0
2015-03-16,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.246,1.367,3.186,2.325,1.787,0.968,2.769,1.889,264.0,819.0
2015-03-17,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.272,1.395,3.466,2.422,1.782,0.952,2.865,1.916,262.0,808.0
2015-03-18,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.226,1.375,3.466,2.418,1.774,0.874,2.857,1.881,247.0,844.0
2015-03-19,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.322,1.375,3.58,2.498,1.764,0.862,2.831,1.857,199.0,848.0
2015-03-20,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.582,1.427,3.663,2.577,1.883,0.856,2.933,1.947,184.0,867.0
2015-03-21,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.639,1.6,3.663,2.721,1.874,0.89,2.866,1.976,143.0,831.0
2015-03-22,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.697,1.734,3.691,2.801,1.872,0.866,2.87,1.97,128.0,802.0
2015-03-23,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.681,1.719,3.663,2.677,1.835,0.878,2.885,1.942,110.0,792.0
2015-03-24,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.636,1.445,3.58,2.536,1.792,0.811,2.779,1.888,98.0,772.0
2015-03-25,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.582,1.445,3.235,2.354,1.814,0.779,2.806,1.893,91.0,791.0
2015-03-26,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.226,1.312,3.691,2.351,1.759,0.795,2.932,1.915,67.0,786.0
2015-03-27,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.015,1.215,2.648,1.956,1.844,0.865,2.977,2.011,63.0,796.0
2015-03-28,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.015,1.215,2.648,1.956,1.821,0.85,2.971,1.993,63.0,791.0
2015-03-29,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.255,1.03,2.78,1.958,1.892,0.847,3.031,2.014,55.0,791.0
2015-03-30,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.801,0.842,2.639,1.725,1.849,0.865,3.044,1.988,69.0,839.0
2015-03-31,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.639,0.83,2.374,1.635,1.784,0.855,2.926,1.935,93.0,803.0
2015-04-01,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.564,0.779,2.255,1.475,1.698,0.816,2.927,1.906,75.0,802.0
2015-04-02,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.564,0.779,2.255,1.465,1.717,0.845,2.861,1.928,82.0,761.0
2015-04-03,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.595,0.897,2.281,1.546,1.771,0.837,2.824,1.912,106.0,760.0
2015-04-04,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.6,0.897,2.286,1.548,1.694,0.878,2.671,1.834,117.0,761.0
2015-04-05,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.736,1.003,2.286,1.627,1.729,0.846,2.636,1.813,126.0,783.0
2015-04-06,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.679,0.892,2.286,1.588,1.709,0.921,2.6,1.829,139.0,781.0
2015-04-07,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.6,0.839,2.286,1.52,1.772,0.907,2.664,1.8,155.0,811.0
2015-04-08,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.726,0.897,2.286,1.59,1.791,0.925,2.633,1.815,148.0,844.0
2015-04-09,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.726,0.897,2.286,1.612,1.8,0.919,2.636,1.811,144.0,839.0
2015-04-10,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.726,0.897,2.286,1.611,1.714,0.877,2.603,1.775,143.0,855.0
2015-04-11,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.595,0.758,2.286,1.537,1.658,0.837,2.529,1.695,147.0,850.0
2015-04-12,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.679,0.897,2.312,1.611,1.686,0.864,2.553,1.724,162.0,869.0
2015-04-13,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.679,0.892,2.312,1.606,1.604,0.856,2.518,1.679,165.0,863.0
2015-04-14,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.779,0.924,2.422,1.665,1.658,0.892,2.523,1.714,191.0,887.0
2015-04-15,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.827,0.967,2.484,1.694,1.697,0.898,2.528,1.718,183.0,901.0
2015-04-16,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.827,0.967,2.484,1.694,1.71,0.896,2.516,1.708,183.0,855.0
2015-04-17,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.74,0.881,2.422,1.637,1.673,0.854,2.439,1.669,187.0,911.0
2015-04-18,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.784,0.877,2.542,1.623,1.673,0.895,2.452,1.675,164.0,895.0
2015-04-19,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.721,0.852,2.455,1.596,1.696,0.897,2.512,1.695,173.0,918.0
2015-04-20,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.718,0.769,2.474,1.583,1.665,0.87,2.486,1.664,179.0,915.0
2015-04-21,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.718,0.881,2.528,1.616,1.656,0.804,2.466,1.638,211.0,952.0
2015-04-22,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.721,0.916,2.542,1.675,1.647,0.817,2.489,1.672,195.0,939.0
2015-04-23,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.52,0.416,2.382,1.452,1.621,0.689,2.459,1.611,226.0,943.0
2015-04-24,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.52,0.416,2.38,1.431,1.621,0.721,2.475,1.618,221.0,988.0
2015-04-25,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.52,0.416,2.38,1.431,1.605,0.739,2.461,1.631,221.0,985.0
2015-04-26,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.695,0.674,2.516,1.528,1.676,0.879,2.523,1.682,217.0,1056.0
2015-04-27,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.63,0.504,2.455,1.456,1.678,0.806,2.474,1.646,202.0,1056.0
2015-04-28,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.63,0.504,2.455,1.459,1.641,0.774,2.448,1.625,199.0,1129.0
2015-04-29,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.4,0.246,2.259,1.367,1.525,0.67,2.309,1.544,169.0,1129.0
2015-04-30,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.255,0.236,2.179,1.321,1.472,0.617,2.286,1.521,182.0,1205.0
2015-05-01,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.29,0.252,2.169,1.38,1.5,0.589,2.335,1.544,197.0,1278.0
2015-05-02,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.4,0.252,2.455,1.436,1.521,0.625,2.443,1.584,218.0,1293.0
2015-05-03,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.398,0.252,2.455,1.434,1.496,0.632,2.439,1.594,217.0,1352.0
2015-05-04,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.433,0.252,2.517,1.418,1.479,0.574,2.422,1.582,213.0,1337.0
2015-05-05,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.313,0.215,2.517,1.35,1.469,0.6,2.449,1.587,197.0,1364.0
2015-05-06,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.232,0.213,2.309,1.285,1.436,0.585,2.357,1.548,153.0,1371.0
2015-05-07,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.286,0.215,2.281,1.291,1.463,0.57,2.302,1.526,158.0,1393.0
2015-05-08,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.393,0.479,2.562,1.563,1.448,0.615,2.29,1.56,118.0,1370.0
2015-05-09,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.29,0.363,2.462,1.445,1.441,0.629,2.303,1.56,154.0,1366.0
2015-05-10,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.29,0.363,2.462,1.445,1.438,0.632,2.312,1.568,154.0,1411.0
2015-05-11,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.161,0.259,2.169,1.304,1.335,0.569,2.224,1.49,144.0,1361.0
2015-05-12,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.161,0.259,2.169,1.304,1.367,0.562,2.179,1.473,144.0,1413.0
2015-05-13,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.286,0.363,2.432,1.425,1.412,0.61,2.274,1.533,159.0,1369.0
2015-05-14,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.657,0.882,2.567,1.734,1.527,0.686,2.395,1.615,163.0,1412.0
2015-05-15,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.668,1.036,2.567,1.788,1.572,0.739,2.512,1.71,138.0,1361.0
2015-05-16,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.622,0.643,2.553,1.647,1.577,0.684,2.483,1.681,158.0,1417.0
2015-05-17,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.574,0.605,2.401,1.604,1.589,0.785,2.452,1.693,135.0,1374.0
2015-05-18,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.574,0.605,2.401,1.604,1.565,0.767,2.433,1.68,135.0,1267.0
2015-05-19,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.574,0.605,2.401,1.63,1.546,0.765,2.365,1.63,119.0,1271.0
2015-05-20,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.622,0.605,2.409,1.643,1.486,0.757,2.266,1.591,131.0,1234.0
2015-05-21,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.473,0.605,2.273,1.554,1.509,0.7,2.333,1.592,144.0,1263.0
2015-05-22,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.574,0.706,2.409,1.663,1.487,0.674,2.332,1.586,154.0,1260.0
2015-05-23,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.574,0.706,2.409,1.663,1.436,0.622,2.286,1.543,154.0,1324.0
2015-05-24,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.657,0.795,2.567,1.8,1.401,0.546,2.282,1.498,121.0,1304.0
2015-05-25,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.657,0.706,2.409,1.713,1.395,0.501,2.219,1.457,161.0,1310.0
2015-05-26,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.657,0.706,2.409,1.713,1.371,0.536,2.198,1.464,161.0,1348.0
2015-05-27,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.622,0.706,2.409,1.666,1.393,0.596,2.236,1.5,174.0,1304.0
2015-05-28,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.511,0.786,2.291,1.618,1.331,0.56,2.185,1.433,183.0,1352.0
2015-05-29,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.399,0.543,2.245,1.453,1.266,0.463,2.137,1.353,186.0,1315.0
2015-05-30,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.386,0.543,2.248,1.462,1.145,0.394,2.021,1.249,182.0,1351.0
2015-05-31,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.453,0.706,2.255,1.498,1.147,0.41,2.026,1.233,148.0,1299.0
2015-06-01,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.492,0.795,2.289,1.548,1.138,0.409,1.931,1.175,141.0,1352.0
2015-06-02,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.511,0.795,2.289,1.547,1.157,0.452,1.923,1.196,157.0,1425.0
2015-06-03,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.511,0.795,2.289,1.547,1.236,0.462,2.015,1.244,157.0,1454.0
2015-06-04,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.312,0.822,2.258,1.506,1.207,0.464,2.092,1.275,156.0,1500.0
